DATAFLOW,LAST UPDATE,freq,unit,sex,age,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AL014,2021,120678,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AL015,2012,222611,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AL015,2013,219548,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AL015,2014,216477,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AL015,2015,213148,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AL015,2016,210168,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AL015,2017,207924,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AL015,2018,204994,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AL015,2019,202895,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AL015,2020,200007,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AL015,2021,197177,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AL021,2012,302863,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AL021,2013,298995,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AL021,2014,294938,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AL021,2015,290666,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AL021,2016,287606,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AL021,2017,283822,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AL021,2018,278548,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AL021,2019,274982,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AL021,2020,270074,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AL021,2021,266245,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AL022,2012,780905,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AL022,2013,798263,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AL022,2014,816222,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AL022,2015,834151,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AL022,2016,842981,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AL022,2017,862361,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AL022,2018,883996,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AL022,2019,895160,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AL022,2020,906166,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AL022,2021,912190,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AL031,2012,146736,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AL031,2013,143856,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AL031,2014,141114,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AL031,2015,138365,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AL031,2016,135441,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AL031,2017,131942,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AL031,2018,127432,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AL031,2019,125157,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AL031,2020,122003,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AL031,2021,119450,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AL032,2012,320789,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AL032,2013,316599,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AL032,2014,312248,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AL032,2015,308014,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AL032,2016,305108,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AL032,2017,302507,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AL032,2018,298144,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AL032,2019,294747,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AL032,2020,289889,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AL032,2021,286002,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AL033,2012,76054,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AL033,2013,73753,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AL033,2014,71567,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AL033,2015,69557,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AL033,2016,68020,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AL033,2017,65939,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AL033,2018,62951,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AL033,2019,61423,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AL033,2020,59381,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AL033,2021,58031,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AL034,2012,228118,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AL034,2013,225634,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AL034,2014,223029,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AL034,2015,220196,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AL034,2016,217422,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AL034,2017,214321,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AL034,2018,210179,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AL034,2019,207889,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AL034,2020,204831,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AL034,2021,202193,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AL035,2012,186485,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AL035,2013,187586,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AL035,2014,188355,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AL035,2015,188399,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AL035,2016,188033,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AL035,2017,188795,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AL035,2018,189281,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AL035,2019,189311,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AL035,2020,188922,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AL035,2021,187675,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,ALXXX,2014,0,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,ALXXX,2015,0,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,ALXXX,2016,0,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,ALXXX,2017,0,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,ALXXX,2018,0,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,ALXXX,2019,0,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,ALXXX,2020,0,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AT111,2001,37732,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AT111,2002,37778,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AT111,2003,37703,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AT111,2004,37640,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AT111,2005,37522,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AT111,2006,37413,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AT111,2007,37481,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AT111,2008,37438,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AT111,2009,37472,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AT111,2010,37526,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AT111,2011,37505,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AT111,2012,37561,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AT111,2013,37565,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AT111,2014,37534,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AT111,2015,37622,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AT111,2016,37692,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AT111,2017,37752,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AT111,2018,37661,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AT111,2019,37513,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AT111,2020,37384,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AT111,2021,37453,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AT112,2001,140421,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AT112,2002,141050,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AT112,2003,141361,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AT112,2004,141963,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AT112,2005,143094,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AT112,2006,144205,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AT112,2007,145118,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AT112,2008,146279,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AT112,2009,147634,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AT112,2010,148576,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AT112,2011,149522,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AT112,2012,150500,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AT112,2013,151596,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AT112,2014,152539,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AT112,2015,153637,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AT112,2016,155809,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AT112,2017,156735,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AT112,2018,157840,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AT112,2019,158981,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AT112,2020,160064,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AT112,2021,161469,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AT113,2001,97803,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AT113,2002,97845,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AT113,2003,97478,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AT113,2004,97189,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AT113,2005,97416,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AT113,2006,97509,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AT113,2007,97463,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AT113,2008,97260,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AT113,2009,97671,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AT113,2010,97595,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AT113,2011,97554,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AT113,2012,97721,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AT113,2013,97530,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AT113,2014,97343,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AT113,2015,97097,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AT113,2016,97510,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AT113,2017,97455,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AT113,2018,97174,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AT113,2019,96939,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AT113,2020,96988,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AT113,2021,97088,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AT121,2001,237415,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AT121,2002,237739,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AT121,2003,237500,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AT121,2004,237979,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AT121,2005,239038,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AT121,2006,240185,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AT121,2007,240622,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AT121,2008,240906,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AT121,2009,241450,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AT121,2010,241155,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AT121,2011,240997,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AT121,2012,240979,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AT121,2013,241246,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AT121,2014,241727,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AT121,2015,242689,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AT121,2016,244431,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AT121,2017,245671,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AT121,2018,246050,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AT121,2019,246740,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AT121,2020,247347,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AT121,2021,247574,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AT122,2001,245171,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AT122,2002,246169,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AT122,2003,246770,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AT122,2004,248064,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AT122,2005,249588,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AT122,2006,250946,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AT122,2007,251528,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AT122,2008,251663,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AT122,2009,252245,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AT122,2010,252390,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AT122,2011,252671,
ESTAT:DEMO_R_PJANAGGR3(1.0),27/03/23 23:00:00,A,NR,T,TOTAL,AT122,2012,253092,
