DATAFLOW,LAST UPDATE,freq,indic_de,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES24,2000,39.3,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES24,2001,39.6,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES24,2002,39.8,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES24,2003,39.9,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES24,2004,40.0,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES24,2005,40.1,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES24,2006,40.1,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES24,2007,40.2,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES24,2008,40.0,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES24,2009,40.1,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES24,2010,40.5,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES24,2011,41.0,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES24,2012,41.4,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES24,2013,41.9,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES24,2014,42.3,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES24,2015,42.8,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES24,2016,43.3,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES24,2017,43.7,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES24,2018,44.1,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES24,2019,44.4,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES24,2020,44.6,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES24,2021,45.0,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES24,2022,45.4,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES30,1990,31.0,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES30,1991,31.4,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES30,1992,31.8,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES30,1993,32.1,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES30,1994,32.4,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES30,1995,32.7,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES30,1996,33.1,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES30,1997,33.5,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES30,1998,33.9,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES30,1999,34.3,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES30,2000,34.7,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES30,2001,35.1,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES30,2002,35.4,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES30,2003,35.5,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES30,2004,35.6,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES30,2005,35.9,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES30,2006,36.2,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES30,2007,36.4,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES30,2008,36.6,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES30,2009,36.9,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES30,2010,37.4,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES30,2011,37.9,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES30,2012,38.4,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES30,2013,39.0,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES30,2014,39.6,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES30,2015,40.1,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES30,2016,40.6,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES30,2017,41.0,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES30,2018,41.3,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES30,2019,41.6,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES30,2020,41.9,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES30,2021,42.2,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES30,2022,42.6,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES41,1990,35.1,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES41,1991,35.5,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES41,1992,36.0,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES41,1993,36.4,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES41,1994,36.9,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES41,1995,37.4,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES41,1996,37.8,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES41,1997,38.3,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES41,1998,38.8,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES41,1999,39.3,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES41,2000,39.8,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES41,2001,40.3,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES41,2002,40.8,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES41,2003,41.1,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES41,2004,41.5,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES41,2005,41.8,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES41,2006,42.1,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES41,2007,42.4,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES41,2008,42.5,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES41,2009,42.8,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES41,2010,43.2,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES41,2011,43.7,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES41,2012,44.2,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES41,2013,44.6,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES41,2014,45.2,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES41,2015,45.7,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES41,2016,46.2,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES41,2017,46.7,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES41,2018,47.2,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES41,2019,47.6,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES41,2020,48.0,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES41,2021,48.3,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES41,2022,48.6,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES42,1990,32.7,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES42,1991,33.1,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES42,1992,33.4,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES42,1993,33.7,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES42,1994,34.0,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES42,1995,34.4,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES42,1996,34.7,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES42,1997,35.1,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES42,1998,35.5,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES42,1999,35.9,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES42,2000,36.3,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES42,2001,36.8,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES42,2002,37.1,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES42,2003,37.3,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES42,2004,37.4,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES42,2005,37.5,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES42,2006,37.6,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES42,2007,37.6,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES42,2008,37.6,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES42,2009,37.8,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES42,2010,38.1,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES42,2011,38.6,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES42,2012,39.0,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES42,2013,39.5,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES42,2014,40.1,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES42,2015,40.6,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES42,2016,41.2,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES42,2017,41.7,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES42,2018,42.2,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES42,2019,42.6,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES42,2020,43.0,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES42,2021,43.3,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES42,2022,43.7,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES43,1990,31.6,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES43,1991,32.0,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES43,1992,32.3,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES43,1993,32.7,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES43,1994,33.2,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES43,1995,33.6,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES43,1996,34.0,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES43,1997,34.5,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES43,1998,35.0,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES43,1999,35.4,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES43,2000,35.9,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES43,2001,36.4,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES43,2002,36.9,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES43,2003,37.3,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES43,2004,37.7,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES43,2005,38.2,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES43,2006,38.6,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES43,2007,38.9,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES43,2008,39.3,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES43,2009,39.6,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES43,2010,40.0,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES43,2011,40.4,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES43,2012,40.8,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES43,2013,41.2,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES43,2014,41.7,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES43,2015,42.2,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES43,2016,42.7,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES43,2017,43.2,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES43,2018,43.6,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES43,2019,44.1,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES43,2020,44.6,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES43,2021,45.0,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES43,2022,45.4,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES51,1990,33.4,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES51,1991,33.8,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES51,1992,34.1,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES51,1993,34.4,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES51,1994,34.7,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES51,1995,35.1,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES51,1996,35.4,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES51,1997,35.7,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES51,1998,36.1,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES51,1999,36.4,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES51,2000,36.7,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES51,2001,37.1,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES51,2002,37.3,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES51,2003,37.3,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES51,2004,37.3,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES51,2005,37.3,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES51,2006,37.4,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES51,2007,37.5,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES51,2008,37.6,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES51,2009,37.8,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES51,2010,38.3,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES51,2011,38.7,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES51,2012,39.2,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES51,2013,39.8,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES51,2014,40.4,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES51,2015,40.9,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES51,2016,41.4,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES51,2017,41.8,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES51,2018,42.1,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES51,2019,42.3,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES51,2020,42.5,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES51,2021,42.8,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES51,2022,43.1,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES52,1990,31.8,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES52,1991,32.2,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES52,1992,32.6,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES52,1993,32.9,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES52,1994,33.3,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES52,1995,33.6,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES52,1996,34.0,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES52,1997,34.4,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES52,1998,34.8,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES52,1999,35.2,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES52,2000,35.6,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES52,2001,36.0,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES52,2002,36.4,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES52,2003,36.6,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES52,2004,36.8,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES52,2005,37.0,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES52,2006,37.2,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES52,2007,37.5,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES52,2008,37.7,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES52,2009,38.1,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES52,2010,38.6,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES52,2011,39.1,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES52,2012,39.6,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES52,2013,40.2,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES52,2014,40.8,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES52,2015,41.4,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES52,2016,41.8,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES52,2017,42.3,
ESTAT:DEMO_R_PJANIND2(1.0),31/03/23 23:00:00,A,MMEDAGEPOP,YR,ES52,2018,42.7,
