DATAFLOW,LAST UPDATE,freq,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT11,2005,75.7,
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT11,2006,76.0,
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT11,2007,76.2,
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT11,2008,76.8,
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT11,2009,77.2,
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT11,2010,77.4,
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT11,2011,77.7,
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT11,2012,78.0,
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT11,2013,78.2,
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT11,2014,78.5,
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT11,2015,79.0,
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT11,2016,79.4,b
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT11,2017,79.7,
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT11,2018,77.5,
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT11,2019,77.8,
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT11,2020,77.8,
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT11,2021,78.1,
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT11,2022,78.5,
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT12,1990,77.3,
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT12,1991,78.1,
