country_code,country,year,nuts2016,nutslevel,regionname,type,sum_farright,sum_eurosceptic,sum_populist,growth_sum_farright,growth_sum_eurosceptic,growth_sum_populist,dev_mean_sum_farright,dev_mean_sum_eurosceptic,dev_mean_sum_populist,gdp,population,employment,employment_rate,ge65,elder_rate,fem_rate,migration_rate,pop_density,gdp_lag_4,employment_rate_lag_4,migration_rate_lag_4,growth_eurosceptic_p_perc,growth_populism_p_perc
DE,Germany,2004,DE119,3,Hohenlohekreis,EP,-Inf,-4.857710714153089,-4.857710714153089,-Inf,-Inf,-Inf,NA,NA,NA,10.322197887394314,11.60600588798624,4.063541653067055,-0.6347089559370473,NA,NA,4.591630732654206,NA,4.950885289690482,0.04714677842570208,-0.03599589247415853,NA,NA,NA
DE,Germany,2004,DE11A,3,Schwabisch Hall,EP,-Inf,-4.687086958970535,-4.687086958970535,-Inf,-Inf,-Inf,NA,NA,NA,10.150347630467653,12.147187447538604,4.521353699894981,-0.7180784686614862,NA,NA,4.579150888572306,0.6931471805599453,4.845760650906022,0.04800921918636066,-0.041144856965856874,-0.7178397931503168,NA,NA
DE,Germany,2004,DE11B,3,Main-Tauber-Kreis,EP,-Inf,-4.96464448675731,-4.96464448675731,-Inf,-Inf,-Inf,NA,NA,NA,10.181119289134408,11.831190087299731,4.229021132213981,-0.694413676103615,NA,NA,4.576362747106348,0.9555114450274363,4.658710952916121,0.030771658666753687,-0.0015945855161733824,NA,NA,NA
DE,Germany,2004,DE11C,3,Heidenheim,EP,-Inf,-4.805027153334116,-4.805027153334116,-Inf,-Inf,-Inf,NA,NA,NA,10.21464198117305,11.822885040860694,4.154184562578117,-0.7609451993004397,NA,NA,4.567655793395329,NA,5.379436417832829,0.0036697288889624017,-0.03202813474494605,NA,NA,NA
DE,Germany,2004,DE11D,3,Ostalbkreis,EP,-Inf,-4.826998823595286,-4.826998823595286,-Inf,-Inf,-Inf,NA,NA,NA,10.173514689749188,12.666063816992903,5.003207778267459,-0.7551007597433074,NA,NA,4.575724729485823,-0.6931471805599453,5.345677937907874,0.09188095182958626,-0.01162705390649529,-1.0986122886681098,NA,NA
DE,Germany,2004,DE121,3,"Baden-Baden, Stadtkreis",EP,-Inf,-4.475493787179969,-4.475493787179969,-Inf,-Inf,-Inf,NA,NA,NA,10.626193535337618,10.89559051777123,3.6283329542459026,-0.3595022845431906,NA,NA,4.445164890133562,2.509599262378372,5.956096403270191,0.11566150129495605,0.010532807508258118,0.4683789335187336,NA,NA
DE,Germany,2004,DE122,3,"Karlsruhe, Stadtkreis",EP,-Inf,-3.871156871515683,-3.871156871515683,-Inf,-Inf,-Inf,NA,NA,NA,10.849337086651827,12.551770056223956,5.365087770181889,-0.27892700705992984,NA,NA,4.567819111254392,1.824549292051046,7.398602660032463,0.08718791507818086,-0.026809340624199218,-0.06252035698133393,NA,NA
DE,Germany,2004,DE123,3,"Karlsruhe, Landkreis",EP,-Inf,-4.81163754807346,-4.81163754807346,-Inf,-Inf,-Inf,NA,NA,NA,10.106428396532818,12.964888177479049,5.1872740677547124,-0.8698588307422002,NA,NA,4.574756908040919,0.9162907318741551,5.97685839471862,0.01646127705407193,-0.006693160342902017,-0.9707789171582248,NA,NA
DE,Germany,2004,DE124,3,Rastatt,EP,-Inf,-4.870227342371676,-4.870227342371676,-Inf,-Inf,-Inf,NA,NA,NA,10.332017933575289,12.331246082548843,4.679349584162343,-0.7441412194043627,NA,NA,4.562961413838494,1.5686159179138452,5.728149831104496,0.15089864444088097,1.6999773118435673e-4,NA,NA,NA
DE,Germany,2004,DE125,3,"Heidelberg, Stadtkreis",EP,-Inf,-3.84569152930648,-3.84569152930648,-Inf,-Inf,-Inf,NA,NA,NA,10.666627104916108,11.870313154845219,4.676001366748682,-0.28655650911439867,NA,NA,4.4973286092905935,0.09531017980432493,7.181135566723058,-0.01388911216066715,-0.03364113384484004,-1.493925025312256,NA,NA
DE,Germany,2004,DE126,3,"Mannheim, Stadtkreis",EP,-Inf,-3.9290811114640434,-3.9290811114640434,-Inf,-Inf,-Inf,NA,NA,NA,10.860920227741458,12.639000509576137,5.3686826292086005,-0.3625626013854001,NA,NA,4.569188058566606,NA,7.661150539887439,0.1332572322389809,-0.02496536992910996,0.336472236621213,NA,NA
DE,Germany,2004,DE127,3,Neckar-Odenwald-Kreis,EP,-Inf,-4.954775656551868,-4.954775656551868,-Inf,-Inf,-Inf,NA,NA,NA,9.961756460660103,11.924505174078247,4.2033484327947255,-0.8134014623013841,NA,NA,4.595257568377933,0.7419373447293773,4.898585790287632,0.033576295533604306,-0.03480548226087796,-0.6443570163905132,NA,NA
DE,Germany,2004,DE128,3,Rhein-Neckar-Kreis,EP,-Inf,-4.622508582018232,-4.622508582018232,-Inf,-Inf,-Inf,NA,NA,NA,10.09823162932864,13.183738776140757,5.323936379165656,-0.9520471179929635,NA,NA,4.557524481975747,0.8329091229351039,6.2172047242694575,0.06811142585914588,-0.009986230466525201,-0.2984929885559967,NA,NA
DE,Germany,2004,DE129,3,"Pforzheim, Stadtkreis",EP,-Inf,-4.428457548419245,-4.428457548419245,-Inf,-Inf,-Inf,NA,NA,NA,10.360912399575003,11.687265252022526,4.256321678298823,-0.5231882947415653,NA,NA,4.522903502082404,-Inf,7.101181615508198,0.025642430613337652,-0.060841221775449844,-Inf,NA,NA
DE,Germany,2004,DE12A,3,Calw,EP,-Inf,-4.744164079170348,-4.744164079170348,-Inf,-Inf,-Inf,NA,NA,NA,9.903487552536127,11.992409017415095,4.116921116401006,-0.9677326220319528,NA,NA,4.57071988585026,-Inf,5.310739886546594,0.0460439385014068,-0.046413284971206496,-Inf,NA,NA
DE,Germany,2004,DE12B,3,Enzkreis,EP,-Inf,-4.81270231462459,-4.81270231462459,-Inf,-Inf,-Inf,NA,NA,NA,9.980448593672257,12.182696540962697,4.314282982587362,-0.9606582793931968,NA,NA,4.576495743821125,0.9555114450274363,5.832468815617524,0.07197349962508924,-0.01797716382438423,-0.5920510636885765,NA,NA
DE,Germany,2004,DE12C,3,Freudenstadt,EP,-Inf,-4.848544679515331,-4.848544679515331,-Inf,-Inf,-Inf,NA,NA,NA,10.09823162932864,11.714796349008758,4.079061705357583,-0.7279793646690367,NA,NA,4.560265650100328,NA,4.9459189793765646,-0.028399474521698,-0.031000397145400847,-1.6863989535702288,NA,NA
DE,Germany,2004,DE131,3,"Freiburg im Breisgau, Stadtkreis",EP,-Inf,-3.734080130794366,-3.734080130794366,-Inf,-Inf,-Inf,NA,NA,NA,10.563594879017874,12.266673737658023,4.9600435079801954,-0.39887495069569023,NA,NA,4.503706726745025,1.8082887711792655,7.239358538491846,0.05034175486085083,-0.02814086419063984,-0.6931471805599453,NA,NA
DE,Germany,2004,DE132,3,Breisgau-Hochschwarzwald,EP,-Inf,-4.765803360666815,-4.765803360666815,-Inf,-Inf,-Inf,NA,NA,NA,9.908475094047168,12.417151712743324,4.6280074198908485,-0.8813890138703386,NA,NA,4.551068362618954,1.5686159179138452,5.191288793789513,0.03544674899574771,-0.02860363358831113,-0.0800427076735365,NA,NA
DE,Germany,2004,DE133,3,Emmendingen,EP,-Inf,-4.722389682604484,-4.722389682604484,-Inf,-Inf,-Inf,NA,NA,NA,9.918376165029878,11.952212121553904,4.146146060785364,-0.8983107817864026,NA,NA,4.562652825735796,1.7578579175523736,5.433285226958521,-0.00491401480242904,-0.04041213903128253,0.09015109699429748,NA,NA
DE,Germany,2004,DE134,3,Ortenaukreis,EP,-Inf,-4.6657870525299705,-4.6657870525299705,-Inf,-Inf,-Inf,NA,NA,NA,10.295529640312152,12.934326318200082,5.381416935717611,-0.6451541035003343,NA,NA,4.56584019639153,0.8754687373538999,5.407171771460119,0.07358835665748913,-0.022198102156331195,-0.7137664677626812,NA,NA
DE,Germany,2004,DE135,3,Rottweil,EP,-Inf,-5.037209374786333,-5.037209374786333,-Inf,-Inf,-Inf,NA,NA,NA,10.261161996807944,11.86584737507965,4.254335298531042,-0.7037567975664711,NA,NA,4.570878381479375,-1.6094379124341003,5.220355825078324,0.03559094510270253,-0.05804846350356482,-2.0149030205422647,NA,NA
DE,Germany,2004,DE136,3,Schwarzwald-Baar-Kreis,EP,-Inf,-4.811629877953166,-4.811629877953166,-Inf,-Inf,-Inf,NA,NA,NA,10.169690593310785,12.263430761650516,4.709710365262016,-0.6459651174063644,NA,NA,4.556881002705448,0,5.330300412401088,0.02718614030415678,-0.006027287605034455,-1.3609765531356006,NA,NA
DE,Germany,2004,DE137,3,Tuttlingen,EP,-Inf,-5.1248418141341,-5.1248418141341,-Inf,-Inf,-Inf,NA,NA,NA,10.264652401747712,11.810166702670976,4.278054044290903,-0.6243573793979356,NA,NA,4.580594982185903,-0.10536051565782628,5.21275947818639,0.053680149463623816,0.021784684508717424,-0.8938178760220965,NA,NA
DE,Germany,2004,DE138,3,Konstanz,EP,-Inf,-4.338908911072339,-4.338908911072339,-Inf,-Inf,-Inf,NA,NA,NA,10.089967119478747,12.51710252428654,4.846389384029531,-0.7629578612748719,NA,NA,4.546655367580829,1.5040773967762742,5.812337881210547,0.029475818132953465,-0.029782202078286003,-0.21868920096482944,NA,NA
DE,Germany,2004,DE139,3,Lorrach,EP,-Inf,-4.290615538709684,-4.290615538709684,-Inf,-Inf,-Inf,NA,NA,NA,10.173514689749188,12.306361321123937,4.602265972840701,-0.7963400693010991,NA,NA,4.5564038638572075,NA,5.612397912854348,0.027080958602670614,-0.008063155473092252,NA,NA,NA
DE,Germany,2004,DE13A,3,Waldshut,EP,-Inf,-4.857748420140822,-4.857748420140822,-Inf,-Inf,-Inf,NA,NA,NA,9.980448593672257,12.02609035052864,4.2837244833835015,-0.8346105881630022,NA,NA,4.565118621088876,-0.35667494393873245,4.995860008514102,0.05715841383994862,-0.013823994295787454,NA,NA,NA
DE,Germany,2004,DE141,3,Reutlingen,EP,-Inf,-4.50132632464887,-4.50132632464887,-Inf,-Inf,-Inf,NA,NA,NA,10.295529640312152,12.548562454476825,4.920345822748795,-0.7204613527458927,NA,NA,4.563686016971684,NA,5.551019720103791,0.08088765913910057,-0.03440572359321499,NA,NA,NA
DE,Germany,2004,DE142,3,"Tubingen, Landkreis",EP,-Inf,-3.6641572061863865,-3.6641572061863865,-Inf,-Inf,-Inf,NA,NA,NA,10.01234195744821,12.275435448584005,4.567052863874963,-0.8006273057269044,NA,NA,4.5801368072974,1.3862943611198906,6.026590349083357,0.03189336377595379,-0.004869050500246182,0.07796154146971171,NA,NA
DE,Germany,2004,DE143,3,Zollernalbkreis,EP,-Inf,-4.978224537740489,-4.978224537740489,-Inf,-Inf,-Inf,NA,NA,NA,10.077440859659566,12.172448641541466,4.479380179929792,-0.7853131826295374,NA,NA,4.570697030386795,NA,5.349485653122436,0.012685159527315642,-0.05746336889109986,1.4469189829363254,NA,NA
DE,Germany,2004,DE144,3,"Ulm, Stadtkreis",EP,-Inf,-4.187639393696824,-4.187639393696824,-Inf,-Inf,-Inf,NA,NA,NA,10.920528187510426,11.693637393674342,4.699115798830619,-0.08676631586158501,NA,NA,4.563179826085136,0.5306282510621704,6.918398439080617,0.059607959768967815,-0.002871912234622579,-1.7100814382137879,NA,NA
DE,Germany,2004,DE145,3,Alb-Donau-Kreis,EP,-Inf,-5.015339043001026,-5.015339043001026,-Inf,-Inf,-Inf,NA,NA,NA,9.88837391472608,12.150036542839864,4.2612704335380815,-0.9810108303196452,NA,NA,4.598792620096486,0.09531017980432493,4.93806460126142,0.010204170174241668,-0.04309766400154562,-0.9694005571881034,NA,NA
DE,Germany,2004,DE146,3,Biberach,EP,-Inf,-5.401216755558056,-5.401216755558056,-Inf,-Inf,-Inf,NA,NA,NA,10.31890299149746,12.139601591586732,4.531954123656832,-0.6998921889477624,NA,NA,4.585911075615271,0.6418538861723947,4.890349128221754,0.1340029795231469,-0.00801756405481202,-1.245215762859985,NA,NA
DE,Germany,2004,DE147,3,Bodenseekreis,EP,-Inf,-4.722996611374134,-4.722996611374134,-Inf,-Inf,-Inf,NA,NA,NA,10.370361288772935,12.223534299591291,4.6339519874135435,-0.6818270331956106,NA,NA,4.561345029552894,1.4586150226995167,5.726196069493101,0.08501849376777726,0.012856494395727875,-0.11000089521432846,NA,NA
DE,Germany,2004,DE148,3,Ravensburg,EP,-Inf,-4.999687960262883,-4.999687960262883,-Inf,-Inf,-Inf,NA,NA,NA,10.322197887394314,12.51971847354718,4.9630543984668085,-0.6489087960982327,NA,NA,4.574365465845545,1.3862943611198906,5.12455904041457,0.12231632180438266,-0.012702480866243922,0,NA,NA
DE,Germany,2004,DE149,3,Sigmaringen,EP,-Inf,-4.930769785911837,-4.930769785911837,-Inf,-Inf,-Inf,NA,NA,NA,10.069001991013701,11.804766377445848,4.1799104505517475,-0.7171006479119629,NA,NA,4.5911732885954635,NA,4.7104306966455844,0.01709443335930004,-0.06335533117134935,NA,NA,NA
DE,Germany,2004,DE211,3,"Ingolstadt, Kreisfreie Stadt",EP,-Inf,-4.321089464019147,-4.321089464019147,-Inf,-Inf,-Inf,NA,NA,NA,11.018629143155449,11.69130593253092,4.558392994429163,-0.22515765911962124,NA,NA,4.580304437945242,1.2809338454620642,6.800949274664328,0.16929205650362072,-0.022691333702271475,-0.6649763035932489,NA,NA
DE,Germany,2004,DE212,3,"Munchen, Kreisfreie Stadt",EP,-Inf,-4.143436554610451,-4.143436554610451,-Inf,-Inf,-Inf,NA,NA,NA,11.008744383922906,14.036951059912811,6.8215762827402395,-0.3076194981904333,NA,NA,4.537096921956669,NA,8.299410246344124,0.03882344108290368,-0.053802515160761566,NA,NA,NA
DE,Germany,2004,DE213,3,"Rosenheim, Kreisfreie Stadt",EP,-Inf,-4.500459231899061,-4.500459231899061,-Inf,-Inf,-Inf,NA,NA,NA,10.507803519389457,11.00189982120157,3.7853253523821886,-0.30881918983724516,NA,NA,4.556484169500166,0.6931471805599453,7.386037049672098,-0.01626052087178029,-0.031735658731004236,-0.0953101798043249,NA,NA
DE,Germany,2004,DE214,3,Altotting,EP,-Inf,-5.384588673835262,-5.384588673835262,-Inf,-Inf,-Inf,NA,NA,NA,10.410305154904579,11.60469301342333,4.008968211484625,-0.6879695229565677,NA,NA,4.543386666068695,NA,5.259056652594734,-0.01197619104671565,-0.06160485832219917,NA,NA,NA
DE,Germany,2004,DE215,3,Berchtesgadener Land,EP,-Inf,-5.085927567425142,-5.085927567425142,-Inf,-Inf,-Inf,NA,NA,NA,9.998797732340453,11.530156160231895,3.8819760840758493,-0.7404247971739081,NA,NA,4.526023743908574,1.9740810260220096,4.799090878625398,0.037041271680349076,-0.06067444830935133,-0.14217448878054273,NA,NA
DE,Germany,2004,DE216,3,Bad Tolz-Wolfratshausen,EP,-Inf,-5.12272313050351,-5.12272313050351,-Inf,-Inf,-Inf,NA,NA,NA,10.03889218954233,11.684615709095523,3.9623358193017353,-0.81452461081165,NA,NA,4.5506300513027265,1.9600947840472698,4.675628649636653,0.04922694076515067,-0.04982325914153996,-0.2911970145592254,NA,NA
DE,Germany,2004,DE217,3,Dachau,EP,-Inf,-4.881131742852676,-4.881131742852676,-Inf,-Inf,-Inf,NA,NA,NA,9.88837391472608,11.798029216407208,3.8552409913291616,-1.0350329460959102,NA,NA,4.577467083440631,1.0647107369924282,5.43851399704132,0.10705399616415942,0.03122620252023867,-1.2866645201710494,NA,NA
DE,Germany,2004,DE218,3,Ebersberg,EP,-Inf,-4.767201817288203,-4.767201817288203,-Inf,-Inf,-Inf,NA,NA,NA,10.081633737919603,11.712890456936778,3.8495091000389037,-0.9556260779157376,NA,NA,4.580049326137629,1.3609765531356006,5.407171771460119,0.1011851442473456,0.03328818604388639,-1.4722367909206153,NA,NA
DE,Germany,2004,DE219,3,Eichstatt,EP,-Inf,-4.94899113098505,-4.94899113098505,-Inf,-Inf,-Inf,NA,NA,NA,9.918376165029878,11.719711966163695,3.750679855019383,-1.0612768321621757,NA,NA,4.608845823603876,-2.3025850929940455,4.618086411254637,0.09285015396346241,0.011990206527158322,-4.110873864173311,NA,NA
DE,Germany,2004,DE21A,3,Erding,EP,-Inf,-4.831560260200346,-4.831560260200346,-Inf,-Inf,-Inf,NA,NA,NA,9.947504437952903,11.699969188099512,3.7986303180730556,-0.9935835910443197,NA,NA,4.6100471115855575,2.163323025660538,4.937347498326424,0.06933469340106417,-0.060091288286072,-0.7045758763835682,NA,NA
DE,Germany,2004,DE21B,3,Freising,EP,-Inf,-4.788784766116079,-4.788784766116079,-Inf,-Inf,-Inf,NA,NA,NA,10.566175525611365,11.971235995624918,4.516776035225496,-0.5467046814172849,NA,NA,4.622092304728145,1.1939224684724346,5.290789100127245,0.11746092259191371,0.004063300884705912,-1.2484245668967697,NA,NA
DE,Germany,2004,DE21C,3,Furstenfeldbruck,EP,-Inf,-4.817786610921088,-4.817786610921088,-Inf,-Inf,-Inf,NA,NA,NA,9.803667217253917,12.195997056832569,4.194189897191817,-1.0940518806586155,NA,NA,4.5603635801397235,1.2809338454620642,6.123369617987921,0.06269859421556398,-0.025075402381609,-0.8823891801984736,NA,NA
DE,Germany,2004,DE21D,3,Garmisch-Partenkirchen,EP,-Inf,-5.469210227518369,-5.469210227518369,-Inf,-Inf,-Inf,NA,NA,NA,9.98966524877718,11.378719559198565,3.7293013686128518,-0.7416629116035768,NA,NA,4.514097351536143,NA,4.456670177669648,-0.0226767086710297,-0.09522868726765488,NA,NA,NA
DE,Germany,2004,DE21E,3,Landsberg am Lech,EP,-Inf,-4.972845014815913,-4.972845014815913,-Inf,-Inf,-Inf,NA,NA,NA,10.00784756786037,11.61098640342113,3.8334126048462345,-0.869818519592759,NA,NA,4.601743258615938,1.9459101490553132,4.925077405734609,0.03203935374461666,-0.08202291866952346,-0.6418538861723948,NA,NA
DE,Germany,2004,DE21F,3,Miesbach,EP,-Inf,-5.194581546617213,-5.194581546617213,-Inf,-Inf,-Inf,NA,NA,NA,9.994241915804592,11.447725391721972,3.749739342370699,-0.7902307703691375,NA,NA,4.52045556786008,0.9932517730102834,4.687671407499835,0.04673747785168984,-0.011355780773129064,-1.3388921222253067,NA,NA
DE,Germany,2004,DE21G,3,Muhldorf a. Inn,EP,-Inf,-5.1445666067421065,-5.1445666067421065,-Inf,-Inf,-Inf,NA,NA,NA,10.043249494911286,11.615842998976914,3.8732821771117156,-0.8348055428830622,NA,NA,4.579871110246721,0.5877866649021191,4.925077405734609,0.0767871432137703,-0.03571796125623026,-1.4000876832522264,NA,NA
DE,Germany,2004,DE21H,3,"Munchen, Landkreis",EP,-Inf,-4.736602013553598,-4.736602013553598,-Inf,-Inf,-Inf,NA,NA,NA,11.340950200230418,12.623479499647386,5.375880078495827,-0.3398441421694218,NA,NA,4.581282671866483,1.916922612182061,6.124464548569226,0.06374706878125946,-0.013612625829032646,-0.9452782687474074,NA,NA
DE,Germany,2004,DE21I,3,Neuburg-Schrobenhausen,EP,-Inf,-5.13598940429996,-5.13598940429996,-Inf,-Inf,-Inf,NA,NA,NA,10.130623125119875,11.419537436648556,3.657646751682838,-0.8541354059835806,NA,NA,4.596167446337189,0.6418538861723947,4.814620410170298,0.11380688727674394,-0.041962602767494354,-1.006804739414987,NA,NA
DE,Germany,2004,DE21J,3,Pfaffenhofen a. d. Ilm,EP,-Inf,-4.863574049239486,-4.863574049239486,-Inf,-Inf,-Inf,NA,NA,NA,10.047587896509885,11.64823402749243,3.7567717201568547,-0.9837070283534385,NA,NA,4.604139519195249,2.0541237336955462,5.018603463745433,0.1592139817838051,-0.00893001870831139,-0.15415067982725822,NA,NA
DE,Germany,2004,DE21K,3,"Rosenheim, Landkreis",EP,-Inf,-5.086493909119418,-5.086493909119418,-Inf,-Inf,-Inf,NA,NA,NA,9.961756460660103,12.403750685644818,4.600459106257972,-0.8955363004047092,NA,NA,4.565282084668782,1.7578579175523736,5.134621273877247,0.10431284662538264,-0.03898143874243636,-0.7102416139192455,NA,NA
DE,Germany,2004,DE21L,3,Starnberg,EP,-Inf,-5.076805758151637,-5.076805758151637,-Inf,-Inf,-Inf,NA,NA,NA,10.404262840448617,11.757619135434789,4.025887261577193,-0.8239765948754579,NA,NA,4.50928004993328,1.4816045409242156,5.569488886872828,0.033901551675681416,-0.026006046505873105,-1.199416987790075,NA,NA
DE,Germany,2004,DE21M,3,Traunstein,EP,-Inf,-5.048314818688332,-5.048314818688332,-Inf,-Inf,-Inf,NA,NA,NA,10.130623125119875,12.04510545264264,4.388505600771591,-0.7488445728889119,NA,NA,4.541647448268774,0.8329091229351039,4.7104306966455844,-0.07296901986659092,-0.042215345116551325,-0.991640169115942,NA,NA
DE,Germany,2004,DE21N,3,Weilheim-Schongau,EP,-Inf,-4.826634909504364,-4.826634909504364,-Inf,-Inf,-Inf,NA,NA,NA,10.25061708363133,11.777233991979925,4.0920085024245525,-0.7774702105732351,NA,NA,4.580923875270893,1.308332819650179,4.90527477843843,0.18586138349907871,-0.01251558373874395,-1.0140549006400466,NA,NA
DE,Germany,2004,DE221,3,"Landshut, Kreisfreie Stadt",EP,-Inf,-4.731318902268661,-4.731318902268661,-Inf,-Inf,-Inf,NA,NA,NA,10.727662995502477,11.00678883069037,3.895283681423848,-0.20374987028438424,NA,NA,4.487986406566924,2.0412203288596382,6.823830044044376,0.1666554400495552,0.05665101483371255,0.09531017980432493,NA,NA
DE,Germany,2004,DE222,3,"Passau, Kreisfreie Stadt",EP,-Inf,-4.688236784686706,-4.688236784686706,-Inf,-Inf,-Inf,NA,NA,NA,10.736396675471232,10.83334582763182,3.7999735016195233,-0.12561704703016102,NA,NA,4.48977683808458,1.0986122886681098,6.5868610723242424,0.107778896522108,-0.013119179132247827,-1.0874389880699844,NA,NA
DE,Germany,2004,DE223,3,"Straubing, Kreisfreie Stadt",EP,-Inf,-4.8064960578957825,-4.8064960578957825,-Inf,-Inf,-Inf,NA,NA,NA,10.573877745973457,10.702637542439142,3.5504790843779097,-0.24440317907909456,NA,NA,4.571303706595627,1.9459101490553132,6.491481972157369,0.09658977050995006,0.032691189969628526,0.058840500022933395,NA,NA
DE,Germany,2004,DE224,3,Deggendorf,EP,-Inf,-5.280080655422061,-5.280080655422061,-Inf,-Inf,-Inf,NA,NA,NA,10.207289006867793,11.669647122713899,4.055950174234789,-0.7059416694969721,NA,NA,4.5621257611927195,1.2809338454620642,4.912654885736052,0.08065790301745454,-0.02719313940243461,0.5389965007326869,NA,NA
DE,Germany,2004,DE225,3,Freyung-Grafenau,EP,-Inf,-5.232091599055751,-5.232091599055751,-Inf,-Inf,-Inf,NA,NA,NA,9.769956159911606,11.318891585927583,3.4937765629552486,-0.9173597439901968,NA,NA,4.568620581503495,NA,4.42484663185681,0.05279818556697083,-0.08037902842285868,2.169053700369523,NA,NA
