country,year,nuts2,nutslevel,regionname,type,sum_farright,sum_eurosceptic,sum_populist
Spain,1996,ES30,2,Comunidad de Madrid,Parliament,0,0.1639132443095672,0
Spain,1996,ES41,2,Castilla y León,Parliament,0,0.0907184526072001,0
Spain,1996,ES42,2,Castilla-La Mancha,Parliament,0,0.08343112346621398,0
Spain,1996,ES43,2,Extremadura,Parliament,0,0.08866726722040559,0
Spain,1996,ES51,2,Cataluña,Parliament,0,0.0761003006498064,0
Spain,1996,ES52,2,Comunidad Valenciana,Parliament,0,0.11026146227578408,0
Spain,1996,ES53,2,Illes Balears,Parliament,0,0.07650222893563718,0
Spain,1996,ES61,2,Andalucía,Parliament,0,0.13402333229496305,0
Spain,1996,ES62,2,Región de Murcia,Parliament,0,0.10484333957527397,0
Spain,1996,ES63,2,Ciudad Autónoma de Ceuta,Parliament,0,0.02193572039594281,0
Spain,1996,ES64,2,Ciudad Autónoma de Melilla,Parliament,0,0.03452787671730755,0
Spain,1996,ES70,2,Canarias,Parliament,0,0.054606688333108507,0
Spain,1999,ES11,2,Galicia,EP,0,0.2300447585700644,0
Spain,1999,ES12,2,Principado de Asturias,EP,0,0.1050130821559393,0
Spain,1999,ES13,2,Cantabria,EP,0,0.052262966842733224,0
Spain,1999,ES21,2,País Vasco,EP,0,0.2331258610783591,0
Spain,1999,ES22,2,Comunidad Foral de Navarra,EP,0,0.2040692407999124,0
Spain,1999,ES23,2,La Rioja,EP,0,0.04214241493971905,0
Spain,1999,ES24,2,Aragón,EP,0,0.04061348812123082,0
Spain,1999,ES30,2,Comunidad de Madrid,EP,0,0.08260795803045924,0
Spain,1999,ES41,2,Castilla y León,EP,0,0.05185442484054092,0
Spain,1999,ES42,2,Castilla-La Mancha,EP,0,0.04099378646626228,0
Spain,1999,ES43,2,Extremadura,EP,0,0.06105473298951922,0
Spain,1999,ES51,2,Cataluña,EP,0,0.027636886484681458,0
Spain,1999,ES52,2,Comunidad Valenciana,EP,0,0.05924247980946896,0
Spain,1999,ES53,2,Illes Balears,EP,0,0.040249268256888716,0
Spain,1999,ES61,2,Andalucía,EP,0,0.10705038188946352,0
Spain,1999,ES62,2,Región de Murcia,EP,0,0.06633015644318105,0
Spain,1999,ES63,2,Ciudad Autónoma de Ceuta,EP,0,0.03840864754229428,0
Spain,1999,ES64,2,Ciudad Autónoma de Melilla,EP,0,0.046463900176497146,0
Spain,1999,ES70,2,Canarias,EP,0,0.03093054338193634,0
Spain,2000,ES11,2,Galicia,Parliament,0,0.19762329310384377,0
Spain,2000,ES12,2,Principado de Asturias,Parliament,0,0.10192942622115632,0
Spain,2000,ES13,2,Cantabria,Parliament,0,0.0496689528926504,0
Spain,2000,ES21,2,País Vasco,Parliament,0,0.053886724815505896,0
Spain,2000,ES22,2,Comunidad Foral de Navarra,Parliament,0,0.07516623490182515,0
Spain,2000,ES23,2,La Rioja,Parliament,0,0.03994222120855921,0
Spain,2000,ES24,2,Aragón,Parliament,0,0.034880367002719556,0
Spain,2000,ES30,2,Comunidad de Madrid,Parliament,0,0.09068465662401635,0
Spain,2000,ES41,2,Castilla y León,Parliament,0,0.044005797284098425,0
Spain,2000,ES42,2,Castilla-La Mancha,Parliament,0,0.04311422974334001,0
Spain,2000,ES43,2,Extremadura,Parliament,0,0.04659620497197283,0
Spain,2000,ES51,2,Cataluña,Parliament,0,0.022162976133133106,0
Spain,2000,ES52,2,Comunidad Valenciana,Parliament,0,0.0577776815297659,0
Spain,2000,ES53,2,Illes Balears,Parliament,0,0.039764429210178774,0
Spain,2000,ES61,2,Andalucía,Parliament,0,0.07763752051284005,0
Spain,2000,ES62,2,Región de Murcia,Parliament,0,0.06203262783981403,0
Spain,2000,ES63,2,Ciudad Autónoma de Ceuta,Parliament,0,0.007434823544690107,0
Spain,2000,ES64,2,Ciudad Autónoma de Melilla,Parliament,0,0.01500945179584121,0
Spain,2000,ES70,2,Canarias,Parliament,0,0.023912045690059006,0
Spain,2004,ES11,2,Galicia,EP,0,0,0
Spain,2004,ES11,2,Galicia,Parliament,0,0.13013531918300056,0
Spain,2004,ES12,2,Principado de Asturias,EP,0,0,0
Spain,2004,ES12,2,Principado de Asturias,Parliament,0,0.08374307652952341,0
Spain,2004,ES13,2,Cantabria,EP,0,0,0
Spain,2004,ES13,2,Cantabria,Parliament,0,0.032820817683141025,0
Spain,2004,ES21,2,País Vasco,EP,0,0,0
Spain,2004,ES21,2,País Vasco,Parliament,0,0.07567804994919894,0
Spain,2004,ES22,2,Comunidad Foral de Navarra,EP,0,0,0
Spain,2004,ES22,2,Comunidad Foral de Navarra,Parliament,0,0.05600004502742451,0
Spain,2004,ES23,2,La Rioja,EP,0,0,0
Spain,2004,ES23,2,La Rioja,Parliament,0,0.02741965745530569,0
Spain,2004,ES24,2,Aragón,EP,0,0,0
Spain,2004,ES24,2,Aragón,Parliament,0,0.02779064617452261,0
Spain,2004,ES30,2,Comunidad de Madrid,EP,0,0,0
Spain,2004,ES30,2,Comunidad de Madrid,Parliament,0,0.0639651766018999,0
Spain,2004,ES41,2,Castilla y León,EP,0,0,0
Spain,2004,ES41,2,Castilla y León,Parliament,0,0.028122149413623142,0
Spain,2004,ES42,2,Castilla-La Mancha,EP,0,0,0
Spain,2004,ES42,2,Castilla-La Mancha,Parliament,0,0.03345594479739085,0
Spain,2004,ES43,2,Extremadura,EP,0,0,0
Spain,2004,ES43,2,Extremadura,Parliament,0,0.03442242202305467,0
Spain,2004,ES51,2,Cataluña,EP,0,0,0
Spain,2004,ES51,2,Cataluña,Parliament,0,0.058223141510329965,0
Spain,2004,ES52,2,Comunidad Valenciana,EP,0,0,0
Spain,2004,ES52,2,Comunidad Valenciana,Parliament,0,0.0462266549988407,0
Spain,2004,ES53,2,Illes Balears,EP,0,0,0
Spain,2004,ES53,2,Illes Balears,Parliament,0,0,0
Spain,2004,ES61,2,Andalucía,EP,0,0,0
Spain,2004,ES61,2,Andalucía,Parliament,0,0.06350732245567069,0
