DATAFLOW,LAST UPDATE,freq,unit,sex,age,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:EDAT_LFSE_16(1.0),15/02/23 23:00:00,A,PC,T,Y18-24,AT22,2016,5.4,u
ESTAT:EDAT_LFSE_16(1.0),15/02/23 23:00:00,A,PC,T,Y18-24,AT22,2017,4.5,u
ESTAT:EDAT_LFSE_16(1.0),15/02/23 23:00:00,A,PC,T,Y18-24,AT22,2018,5.0,u
ESTAT:EDAT_LFSE_16(1.0),15/02/23 23:00:00,A,PC,T,Y18-24,AT22,2019,6.7,
ESTAT:EDAT_LFSE_16(1.0),15/02/23 23:00:00,A,PC,T,Y18-24,AT22,2020,5.7,u
ESTAT:EDAT_LFSE_16(1.0),15/02/23 23:00:00,A,PC,T,Y18-24,AT22,2021,7.9,b
ESTAT:EDAT_LFSE_16(1.0),15/02/23 23:00:00,A,PC,T,Y18-24,AT31,2000,11.3,
ESTAT:EDAT_LFSE_16(1.0),15/02/23 23:00:00,A,PC,T,Y18-24,AT31,2001,8.8,
ESTAT:EDAT_LFSE_16(1.0),15/02/23 23:00:00,A,PC,T,Y18-24,AT31,2002,7.3,
ESTAT:EDAT_LFSE_16(1.0),15/02/23 23:00:00,A,PC,T,Y18-24,AT31,2003,7.6,
ESTAT:EDAT_LFSE_16(1.0),15/02/23 23:00:00,A,PC,T,Y18-24,AT31,2004,8.8,b
ESTAT:EDAT_LFSE_16(1.0),15/02/23 23:00:00,A,PC,T,Y18-24,AT31,2005,8.7,
ESTAT:EDAT_LFSE_16(1.0),15/02/23 23:00:00,A,PC,T,Y18-24,AT31,2006,9.2,b
ESTAT:EDAT_LFSE_16(1.0),15/02/23 23:00:00,A,PC,T,Y18-24,AT31,2007,9.3,
ESTAT:EDAT_LFSE_16(1.0),15/02/23 23:00:00,A,PC,T,Y18-24,AT31,2008,11.1,
ESTAT:EDAT_LFSE_16(1.0),15/02/23 23:00:00,A,PC,T,Y18-24,AT31,2009,8.6,
ESTAT:EDAT_LFSE_16(1.0),15/02/23 23:00:00,A,PC,T,Y18-24,AT31,2010,8.8,
ESTAT:EDAT_LFSE_16(1.0),15/02/23 23:00:00,A,PC,T,Y18-24,AT31,2011,8.6,
ESTAT:EDAT_LFSE_16(1.0),15/02/23 23:00:00,A,PC,T,Y18-24,AT31,2012,6.4,
ESTAT:EDAT_LFSE_16(1.0),15/02/23 23:00:00,A,PC,T,Y18-24,AT31,2013,7.4,
ESTAT:EDAT_LFSE_16(1.0),15/02/23 23:00:00,A,PC,T,Y18-24,AT31,2014,8.0,b
ESTAT:EDAT_LFSE_16(1.0),15/02/23 23:00:00,A,PC,T,Y18-24,AT31,2015,7.4,
ESTAT:EDAT_LFSE_16(1.0),15/02/23 23:00:00,A,PC,T,Y18-24,AT31,2016,6.2,
