DATAFLOW,LAST UPDATE,freq,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,AT13,2020,44100,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,AT21,2000,20200,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,AT21,2001,20200,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,AT21,2002,21100,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,AT21,2003,22000,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,AT21,2004,23100,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,AT21,2005,24200,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,AT21,2006,25200,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,AT21,2007,26600,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,AT21,2008,27200,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,AT21,2009,25900,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,AT21,2010,26700,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,AT21,2011,28300,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,AT21,2012,29000,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,AT21,2013,29200,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,AT21,2014,29700,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,AT21,2015,30200,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,AT21,2016,30400,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,AT21,2017,31500,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,AT21,2018,33000,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,AT21,2019,33800,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,AT21,2020,32200,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,AT22,2000,21000,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,AT22,2001,21200,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,AT22,2002,21900,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,AT22,2003,22800,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,AT22,2004,24200,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,AT22,2005,25200,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,AT22,2006,26200,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,AT22,2007,27600,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,AT22,2008,28400,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,AT22,2009,27200,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,AT22,2010,28000,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,AT22,2011,29300,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,AT22,2012,30700,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,AT22,2013,30800,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,AT22,2014,31500,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,AT22,2015,32100,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,AT22,2016,32900,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,AT22,2017,34000,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,AT22,2018,34800,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,AT22,2019,36100,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,AT22,2020,34100,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,AT31,2000,23500,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,AT31,2001,23800,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,AT31,2002,24600,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,AT31,2003,25600,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,AT31,2004,26700,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,AT31,2005,28300,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,AT31,2006,29500,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,AT31,2007,30700,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,AT31,2008,32100,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,AT31,2009,30500,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,AT31,2010,31600,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,AT31,2011,33400,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,AT31,2012,34600,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,AT31,2013,35300,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,AT31,2014,35800,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,AT31,2015,36500,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,AT31,2016,37200,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,AT31,2017,38000,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,AT31,2018,39700,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,AT31,2019,40400,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,AT31,2020,38200,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,AT32,2000,27100,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,AT32,2001,27300,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,AT32,2002,28500,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,AT32,2003,29500,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,AT32,2004,31200,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,AT32,2005,32500,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,AT32,2006,34200,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,AT32,2007,36100,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,AT32,2008,36800,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,AT32,2009,35400,
