DATAFLOW,LAST UPDATE,freq,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,AT13,2017,21.3,e
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,AT13,2018,21.8,e
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,AT21,2014,13.3,e
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,AT21,2015,11.3,e
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,AT21,2016,11.0,e
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,AT21,2017,12.8,e
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,AT21,2018,13.5,e
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,AT22,2014,12.7,e
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,AT22,2015,13.5,e
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,AT22,2016,14.5,e
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,AT22,2017,14.6,e
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,AT22,2018,14.4,e
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,AT31,2014,11.7,e
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,AT31,2015,11.9,e
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,AT31,2016,11.5,e
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,AT31,2017,10.6,e
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,AT31,2018,9.7,e
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,AT32,2014,11.7,e
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,AT32,2015,11.5,e
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,AT32,2016,11.3,e
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,AT32,2017,11.4,e
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,AT32,2018,10.9,e
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,AT33,2014,13.9,e
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,AT33,2015,15.0,e
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,AT33,2016,16.1,e
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,AT33,2017,15.1,e
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,AT33,2018,13.7,e
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,AT34,2014,17.1,e
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,AT34,2015,17.5,e
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,AT34,2016,18.4,e
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,AT34,2017,18.1,e
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,AT34,2018,17.9,e
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,BG31,2008,32.6,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,BG31,2009,32.9,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,BG31,2010,30.5,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,BG31,2011,31.4,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,BG31,2012,29.4,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,BG31,2013,27.4,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,BG31,2014,27.0,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,BG31,2015,30.4,
