DATAFLOW,LAST UPDATE,freq,unit,direct,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ01,2004,9499.73,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ01,2005,10760.33,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ01,2006,12262.9,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ01,2007,13174.17,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ01,2008,15337.61,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ01,2009,14309.32,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ01,2010,15716.07,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ01,2011,16073.81,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ01,2012,15506.78,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ01,2013,15316.24,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ01,2014,14912.22,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ01,2015,15548.37,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ01,2016,16496.67,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ01,2017,19756.17,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ01,2018,21689.44,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ01,2019,22208.38,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ01,2020,22143.68,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ02,1995,2976.05,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ02,1996,3462.69,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ02,1997,3683.63,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ02,1998,4053.59,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ02,1999,4215.78,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ02,2000,4590.41,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ02,2001,5173.27,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ02,2002,6286.94,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ02,2003,6570.46,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ02,2004,6903.42,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ02,2005,7833.93,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ02,2006,8957.52,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ02,2007,9917.85,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ02,2008,11568.63,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ02,2009,11197.92,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ02,2010,12146.61,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ02,2011,12864.62,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ02,2012,13407.97,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ02,2013,12653.27,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ02,2014,12324.05,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ02,2015,12794.27,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ02,2016,14095.66,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ02,2017,15379.36,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ02,2018,17608.88,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ02,2019,18910.79,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ02,2020,18571.65,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ03,1995,3149.56,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ03,1996,3706.24,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ03,1997,3955.02,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ03,1998,4123.14,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ03,1999,4181.03,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ03,2000,4608.72,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ03,2001,5165.61,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ03,2002,5919.69,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ03,2003,6053.6,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ03,2004,6482.96,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ03,2005,7301.42,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ03,2006,8203.27,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ03,2007,8917.49,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ03,2008,10538.48,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ03,2009,9732.29,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ03,2010,10108.09,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ03,2011,10564.46,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ03,2012,10457.75,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ03,2013,10276.48,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ03,2014,10096.56,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ03,2015,10724.26,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ03,2016,11176.11,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ03,2017,12503.19,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ03,2018,13748.51,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ03,2019,14772.3,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ03,2020,14516.24,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ04,1995,3007.95,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ04,1996,3476.19,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ04,1997,3718.48,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ04,1998,3877.81,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ04,1999,3862.05,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ04,2000,4168.35,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ04,2001,4609.25,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ04,2002,5166.28,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ04,2003,5297.53,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ04,2004,5580.95,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ04,2005,6284.27,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ04,2006,7023.29,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ04,2007,7422.75,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ04,2008,8753.95,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ04,2009,8348.48,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ04,2010,8727.22,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ04,2011,9034.12,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ04,2012,8606.51,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ04,2013,8427.44,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ04,2014,8104.7,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ04,2015,8581.66,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ04,2016,9263.74,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ04,2017,10256.78,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ04,2018,11493.47,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ04,2019,12294.23,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ04,2020,12161.78,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ05,1995,3734.06,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ05,1996,4340.92,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ05,1997,4765.71,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ05,1998,5011.98,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ05,1999,4996.69,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ05,2000,5529.28,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ05,2001,6212.96,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ05,2002,7230.49,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ05,2003,7194.78,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ05,2004,7648.96,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ05,2005,8800.25,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ05,2006,9775.56,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ05,2007,10518.33,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ05,2008,12264.57,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ05,2009,11520.26,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ05,2010,12003.92,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ05,2011,12492.11,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ05,2012,12488.09,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ05,2013,12234.83,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ05,2014,12162.08,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ05,2015,12800.58,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ05,2016,13556.34,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ05,2017,15006.65,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ05,2018,16728.23,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ05,2019,17904.32,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ05,2020,17400.45,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ06,1995,4026.46,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ06,1996,4704.88,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ06,1997,5005.82,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ06,1998,5308.25,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ06,1999,5376.18,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ06,2000,5858,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ06,2001,6672.95,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ06,2002,7724.09,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ06,2003,7848.9,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ06,2004,8551.35,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ06,2005,9647.91,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ06,2006,10632.74,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ06,2007,11893.75,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ06,2008,13925.8,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ06,2009,12952.34,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ06,2010,13801.1,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ06,2011,14412.32,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ06,2012,14415.56,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ06,2013,14433.53,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ06,2014,14180.02,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ06,2015,15059.68,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ06,2016,15696.42,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ06,2017,17393.41,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ06,2018,19354.12,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ06,2019,20843.55,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ06,2020,20450.35,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ07,1995,2998.33,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ07,1996,3478.6,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ07,1997,3788.95,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ07,1998,3996.42,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ07,1999,3978.47,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ07,2000,4342.57,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ07,2001,4906.45,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ07,2002,5722.15,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ07,2003,5853.39,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ07,2004,6100.87,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ07,2005,6881.61,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ07,2006,7919.52,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ07,2007,8617.05,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ07,2008,9913.41,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ07,2009,9029.62,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ07,2010,9298.25,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ07,2011,9918.54,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ07,2012,9899,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ07,2013,9500.27,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ07,2014,9394.72,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ07,2015,10024.96,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ07,2016,10356.85,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ07,2017,11397.63,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ07,2018,12740.2,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ07,2019,13473.12,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ07,2020,13239.12,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ08,1995,3315.31,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ08,1996,3900.57,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ08,1997,4054.66,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ08,1998,4207.55,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ08,1999,4166.98,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ08,2000,4443.21,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ08,2001,4984.33,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ08,2002,5676.15,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ08,2003,5631.41,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ08,2004,6067.01,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ08,2005,7041.74,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ08,2006,7627.66,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ08,2007,8302.89,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ08,2008,10057.4,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ08,2009,9226.29,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ08,2010,9590.77,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ08,2011,10084.71,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ08,2012,9796.65,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ08,2013,9387.84,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ08,2014,9258.21,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ08,2015,9625.43,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ08,2016,10157.76,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ08,2017,11241.97,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ08,2018,12570.05,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ08,2019,13107.83,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,CZ08,2020,12843.09,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,DE,2000,1530534,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,DE,2001,1574640,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,DE,2002,1560368,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,DE,2003,1586906,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,DE,2004,1602150,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,MIO_EUR,BAL,B5N,DE,2005,1625878,
